128,3,207.77,252.99,96.25999999999996,42.849999999999966,1,1,0.0
128,4,5.6,309.1,496.0,221.19999999999993,1,1,0.0
128,7,827.63,218.66,90.10000000000002,62.640000000000015,1,1,1.0
128,5,96.99,291.36,128.25,47.90999999999997,1,1,0.0
128,6,360.0,268.34,121.43,45.400000000000034,1,1,0.0
129,3,207.81,253.19,96.25999999999999,42.35000000000002,1,1,0.0
129,4,0.0,309.1,487.9,229.0,1,1,0.0
129,7,821.66,218.66,90.09000000000003,64.03999999999999,1,1,1.0
129,5,75.8,292.99,133.12,50.110000000000014,1,1,0.0
129,6,345.0,268.34,124.24000000000001,48.660000000000025,1,1,0.0
130,3,207.85,253.39,96.25000000000003,41.85000000000002,1,1,0.0
130,4,0.0,314.1,473.4,225.89999999999998,1,1,0.0
130,7,815.33,219.4,90.76999999999998,65.1,1,1,1.0
130,5,57.3,293.54,133.12,50.099999999999966,1,1,0.0
130,6,328.74,269.15,124.24000000000001,48.660000000000025,1,1,0.0
131,3,207.88,253.6,96.25999999999999,41.33000000000001,1,1,0.0
131,4,0.0,314.1,456.4,225.89999999999998,1,1,1.0
131,7,808.3,219.4,92.90000000000009,65.45000000000002,1,1,1.0
131,5,39.89,296.26,133.12,50.110000000000014,1,1,0.0
131,6,314.11,270.41,124.24000000000001,50.25,1,1,0.0
132,3,207.92,253.8,96.26000000000002,40.829999999999984,1,1,0.0
132,4,0.0,314.1,441.9,225.89999999999998,1,1,1.0
132,7,803.39,219.75,92.88999999999999,65.44999999999999,1,1,1.0
132,5,18.1,299.52,138.04,50.110000000000014,1,1,0.0
132,6,299.5,270.41,126.25,53.48999999999995,1,1,0.0
133,3,207.96,254.0,96.24999999999997,40.329999999999984,1,1,0.0
133,8,673.66,533.96,72.35000000000002,6.039999999999964,1,1,1.0
133,4,0.0,321.7,426.2,218.3,1,1,1.0
133,7,794.96,220.1,95.33999999999992,65.45000000000002,1,1,1.0
133,5,0.14,302.79,138.04000000000002,50.099999999999966,1,1,0.0
133,6,284.46,271.22,126.25,53.48999999999995,1,1,0.0
134,3,208.0,254.2,96.25,39.829999999999984,1,1,0.0
134,8,673.66,528.7,93.44000000000005,11.299999999999955,1,1,1.0
134,4,0.0,324.8,406.1,215.2,1,1,1.0
134,7,787.2,220.1,96.77999999999997,67.20000000000002,1,1,1.0
134,5,0.14,300.1,120.06,53.299999999999955,1,1,0.0
134,6,266.98,271.22,126.25,53.48999999999995,1,1,0.0
135,3,208.03,254.4,96.26000000000002,39.33000000000001,1,1,0.0
135,8,690.3,521.4,102.40000000000009,18.600000000000023,1,1,1.0
135,4,0.0,327.3,391.0,212.7,1,1,1.0
135,7,779.82,220.1,97.88,67.20000000000002,1,1,1.0
135,5,0.14,300.1,101.56,55.5,1,1,0.0
135,6,251.94,271.63,126.25,53.49000000000001,1,1,0.0
136,3,208.07,254.6,96.25999999999999,38.83000000000001,1,1,0.0
136,8,696.4,514.9,114.20000000000005,25.100000000000023,1,1,1.0
136,4,0.0,331.7,372.7,208.3,1,1,1.0
136,7,774.55,220.1,97.88,67.20000000000002,1,1,1.0
136,5,0.14,300.1,84.16,56.0,1,1,0.0
136,6,234.9,276.1,128.66,50.599999999999966,1,1,0.0
137,3,208.11,254.8,96.25,38.31999999999999,1,1,0.0
137,8,704.9,508.0,125.20000000000005,32.0,1,1,1.0
137,4,0.0,334.2,352.6,205.8,1,1,1.0
137,7,767.17,220.5,99.33000000000004,67.85000000000002,1,1,1.0
137,5,0.14,300.1,66.16,56.0,1,1,0.0
137,6,219.46,277.34,128.65,52.610000000000014,1,1,0.0
138,3,208.14,255.0,96.25999999999999,37.81999999999999,1,1,0.0
138,8,711.81,503.5,132.49,36.09000000000003,1,1,1.0
138,4,0.0,337.3,333.7,202.7,1,1,1.0
138,7,758.74,220.5,102.15999999999997,68.56,1,1,1.0
138,5,0.14,304.5,47.06,53.80000000000001,1,1,0.0
138,6,199.94,277.7,128.66000000000003,54.69,1,1,0.0
139,3,208.12,254.36,96.25999999999999,38.379999999999995,1,1,0.0
139,8,718.31,497.0,136.19000000000005,43.0,1,1,1.0
139,4,0.0,341.7,316.1,198.3,1,1,1.0
139,7,750.66,221.2,104.24000000000001,68.91000000000003,1,1,1.0
139,5,0.14,310.5,30.16,47.80000000000001,1,1,0.0
139,6,186.1,278.11,136.41,54.69,1,1,0.0
140,3,208.11,253.72,96.25,38.940000000000026,1,1,0.0
140,8,725.22,491.3,137.77999999999997,48.69999999999999,1,1,1.0
140,4,0.0,344.8,296.0,195.2,1,1,1.0
140,7,743.99,221.9,104.24000000000001,68.91,1,1,1.0
140,5,0.14,313.2,10.059999999999999,45.10000000000002,1,1,0.0
140,6,166.59,278.11,136.4,54.69,1,1,0.0
141,3,208.09,253.08,96.24999999999997,39.49999999999997,1,1,0.0
141,8,734.98,486.0,136.12,54.0,1,1,1.0
141,4,0.0,349.8,274.0,190.2,1,1,1.0
141,7,735.91,224.01,104.24000000000001,68.91000000000003,1,1,1.0
141,6,150.33,281.8,136.41,56.27999999999997,1,1,0.0
142,3,208.07,252.45,96.25999999999999,40.05000000000001,1,1,0.0
142,8,745.14,480.7,132.86,59.30000000000001,1,1,1.0
142,4,0.0,352.3,250.1,187.7,1,1,1.0
142,7,728.53,224.0,105.26999999999998,68.92000000000002,1,1,1.0
142,6,133.7,281.39,139.22000000000003,58.31,1,1,0.0
143,3,208.05,251.81,96.25999999999999,40.610000000000014,1,1,0.0
143,8,753.27,475.4,133.63,64.19000000000005,1,1,1.0
143,4,0.0,354.8,228.7,185.2,1,1,1.0
143,7,719.75,224.7,107.75,70.30000000000001,1,1,1.0
143,6,117.0,281.39,139.66000000000003,59.910000000000025,1,1,0.0
144,3,208.03,251.17,96.26000000000002,41.16999999999999,1,1,0.0
144,8,764.65,470.9,130.35000000000002,68.69000000000005,1,1,1.0
144,4,0.0,360.5,204.1,179.5,1,1,1.0
144,7,712.02,225.4,107.75,70.29999999999998,1,1,1.0
144,6,97.5,283.43,143.3,61.56999999999999,1,1,0.0
145,3,208.01,250.53,96.25999999999999,41.72999999999999,1,1,0.0
145,8,774.81,466.4,130.3900000000001,73.60000000000002,1,1,1.0
145,4,0.0,364.9,180.8,175.10000000000002,1,1,1.0
145,7,704.6,225.4,111.65999999999997,70.29999999999998,1,1,1.0
145,6,81.65,283.43,143.29999999999998,61.56999999999999,1,1,0.0
146,3,208.0,249.89,96.25,42.29000000000002,1,1,0.0
146,8,784.56,459.9,127.54000000000008,79.69000000000005,1,1,1.0
146,4,0.0,369.3,158.8,170.7,1,1,1.0
146,7,695.11,226.46,111.65999999999997,70.29999999999998,1,1,1.0
146,6,62.6,284.52,143.31,61.56999999999999,1,1,1.0
147,3,207.98,249.25,96.25000000000003,42.85000000000002,1,1,1.0
147,8,793.9,455.8,125.11000000000001,83.79000000000002,1,1,1.0
147,4,0.0,375.0,130.5,165.0,1,1,1.0
147,7,686.68,227.16,111.66000000000008,70.29999999999998,1,1,1.0
147,6,44.1,285.06,145.48000000000002,61.56999999999999,1,1,1.0
148,3,207.98,253.98,96.25000000000003,42.84,1,1,1.0
148,8,802.0,450.5,123.50999999999999,89.5,1,1,1.0
148,4,0.0,380.7,105.3,159.3,1,1,1.0
148,7,679.31,226.81,111.65000000000009,70.30000000000001,1,1,1.0
148,6,26.14,286.69,145.49,61.579999999999984,1,1,1.0
149,3,207.98,254.19,96.25000000000003,42.839999999999975,1,1,1.0
149,8,812.6,446.0,119.41999999999996,88.29999999999995,1,1,1.0
149,4,0.0,386.4,81.4,153.60000000000002,1,1,1.0
149,7,673.68,227.86,111.66000000000008,70.30000000000001,1,1,1.0
149,6,8.19,287.78,145.48,61.57000000000005,1,1,1.0
150,3,207.98,254.4,96.25000000000003,42.84,1,1,1.0
150,8,821.5,441.93,117.01999999999998,85.86999999999995,1,1,1.0
150,4,0.0,394.0,49.3,146.0,1,1,1.0
150,7,665.96,227.86,111.64999999999998,70.30000000000001,1,1,1.0
150,6,0.0,289.7,137.7,64.40000000000003,1,1,1.0
151,3,207.98,254.61,96.25000000000003,42.839999999999975,1,1,1.0
151,8,829.22,439.5,113.77999999999997,85.04999999999995,1,1,1.0
151,7,655.77,228.6,111.65999999999997,70.97,1,1,1.0
151,6,0.0,289.7,120.8,65.80000000000001,1,1,1.0
152,3,207.98,254.82,96.25000000000003,42.84000000000003,1,1,1.0
152,8,837.35,433.4,113.77999999999997,85.05000000000007,1,1,1.0
152,7,642.07,228.95,120.42999999999995,70.97000000000003,1,1,1.0
152,6,0.0,292.1,104.8,66.19999999999999,1,1,1.0
153,3,207.98,255.03,96.25000000000003,42.84,1,1,1.0
153,8,841.82,429.74,113.77999999999997,85.04999999999995,1,1,1.0
153,7,631.53,227.9,121.17000000000007,73.07000000000002,1,1,1.0
153,6,0.0,292.1,87.4,64.79999999999995,1,1,1.0
154,3,207.98,255.24,96.25000000000003,42.839999999999975,1,1,1.0
154,8,846.7,424.46,113.29999999999995,85.05000000000001,1,1,1.0
154,7,626.61,229.31,118.38999999999999,72.69,1,1,1.0
154,6,0.0,295.4,69.5,61.5,1,1,1.0
155,3,207.98,255.45,96.25000000000003,42.84000000000003,1,1,1.0
155,8,856.9,422.8,103.10000000000002,76.5,1,1,1.0
155,7,613.26,229.3,124.03999999999996,73.05000000000001,1,1,1.0
155,6,0.0,295.4,52.1,62.900000000000034,1,1,1.0
156,3,207.98,255.66,96.25000000000003,42.84,1,1,1.0
156,8,866.7,419.1,93.29999999999995,76.5,1,1,1.0
156,7,603.07,230.4,124.7299999999999,73.01000000000002,1,1,1.0
156,6,0.0,297.3,30.4,60.5,1,1,1.0
157,3,207.98,255.87,96.25000000000003,42.839999999999975,1,1,1.0
157,8,874.9,415.8,85.10000000000002,75.30000000000001,1,1,1.0
157,7,595.69,231.1,124.7299999999999,73.01000000000002,1,1,1.0
157,6,0.0,297.3,15.8,62.39999999999998,1,1,1.0
158,3,207.98,256.08,96.25000000000003,42.84000000000003,1,1,1.0
158,8,883.0,411.3,77.0,71.30000000000001,1,1,1.0
158,7,587.23,231.1,124.73000000000002,73.01000000000002,1,1,1.0
159,3,207.9,256.08,96.24999999999997,42.84000000000003,1,1,1.0
159,8,887.9,408.5,72.10000000000002,71.30000000000001,1,1,1.0
159,7,577.82,232.04,124.7299999999999,73.01000000000002,1,1,1.0
160,3,207.82,256.08,96.25999999999999,42.84000000000003,1,1,1.0
160,8,894.8,405.2,65.20000000000005,67.69999999999999,1,1,1.0
160,7,564.19,232.5,129.90999999999997,76.31,1,1,1.0
161,3,207.74,256.08,96.25999999999999,42.84000000000003,1,1,1.0
161,8,901.7,401.1,58.299999999999955,66.89999999999998,1,1,1.0
161,7,555.24,230.87,129.91999999999996,76.32,1,1,1.0
162,3,207.66,256.08,96.26000000000002,42.84000000000003,1,1,1.0
162,8,908.6,398.3,51.39999999999998,65.59999999999997,1,1,1.0
162,7,543.86,232.09,129.91999999999996,76.32000000000002,1,1,0.0
163,3,207.58,256.08,96.25999999999996,42.84000000000003,1,1,1.0
163,8,913.1,395.9,46.89999999999998,66.40000000000003,1,1,1.0
163,7,534.51,232.91,129.91999999999996,76.31000000000003,1,1,0.0
164,3,207.5,256.08,96.25999999999999,42.84000000000003,1,1,1.0
164,8,918.8,393.5,41.200000000000045,63.10000000000002,1,1,1.0
164,7,524.76,232.91,129.90999999999997,76.31000000000003,1,1,0.0
165,3,207.43,256.08,96.25,42.84000000000003,1,1,1.0
165,8,923.7,389.8,36.299999999999955,62.30000000000001,1,1,1.0
165,7,514.19,234.53,129.90999999999997,76.30999999999997,1,1,0.0
166,3,207.35,256.08,96.25000000000003,42.84000000000003,1,1,1.0
166,8,929.0,387.8,31.0,62.69999999999999,1,1,1.0
166,7,502.8,234.53,131.09999999999997,76.30999999999997,1,1,0.0
167,3,207.27,256.08,96.24999999999997,42.84000000000003,1,1,1.0
167,8,935.5,384.5,24.5,61.10000000000002,1,1,1.0
167,7,490.2,234.12,133.54000000000002,78.38,1,1,0.0
168,3,207.19,256.08,96.25999999999999,42.84000000000003,1,1,1.0
168,8,938.8,384.5,21.200000000000045,57.80000000000001,1,1,1.0
168,7,476.8,234.94,135.15000000000003,79.56,1,1,0.0
169,3,207.19,256.08,96.23000000000002,42.75,1,1,1.0
169,8,945.7,384.5,14.299999999999955,55.39999999999998,1,1,1.0
169,7,469.48,235.34,135.15999999999997,79.57000000000002,1,1,0.0
170,3,207.19,256.08,96.20999999999998,42.660000000000025,1,1,1.0
170,8,949.8,384.5,10.200000000000045,53.0,1,1,1.0
170,7,457.7,235.34,138.81,79.55999999999997,1,1,0.0
171,3,207.19,256.08,96.18,42.56999999999999,1,1,1.0
171,8,955.1,386.5,4.899999999999977,49.0,1,1,1.0
171,7,445.51,236.56,138.79999999999995,79.56,1,1,0.0
172,3,207.19,256.08,96.16000000000003,42.47000000000003,1,1,1.0
172,7,432.5,236.97,138.79999999999995,79.55999999999997,1,1,0.0
173,3,207.19,256.08,96.13,42.379999999999995,1,1,1.0
173,7,421.93,237.38,138.81,79.55000000000001,1,1,0.0
174,3,207.19,256.08,96.11000000000001,42.29000000000002,1,1,1.0
174,7,408.5,238.19,143.70000000000005,79.56,1,1,0.0
175,3,207.19,256.08,96.07999999999998,42.19999999999999,1,1,1.0
175,7,399.56,238.59,143.7,79.55999999999997,1,1,0.0
176,3,207.19,256.08,96.06,42.10000000000002,1,1,1.0
176,7,383.7,239.41,145.32999999999998,79.56000000000003,1,1,1.0
177,3,207.19,256.08,96.03000000000003,42.00999999999999,1,1,1.0
177,7,373.13,240.22,145.33000000000004,79.55999999999997,1,1,0.0
178,3,207.19,256.08,96.00999999999999,41.920000000000016,1,1,1.0
178,7,365.0,239.82,145.32999999999998,79.55000000000001,1,1,0.0
179,3,207.19,256.08,94.41000000000003,41.72000000000003,1,1,1.0
179,7,351.59,237.38,145.33000000000004,79.55000000000001,1,1,0.0
180,3,207.19,256.08,95.11000000000001,41.52000000000004,1,1,1.0
180,7,342.65,237.38,145.33000000000004,81.98000000000002,1,1,0.0
181,3,207.19,256.08,95.50999999999999,41.31999999999999,1,1,1.0
181,7,332.08,237.78,145.33000000000004,83.61999999999998,1,1,0.0
182,3,206.68,256.08,94.21999999999997,41.120000000000005,1,1,1.0
182,7,319.07,238.59,145.32999999999998,83.61999999999998,1,1,0.0
183,3,206.77,256.08,95.62999999999997,40.920000000000016,1,1,1.0
183,7,308.1,239.0,145.32999999999998,83.62,1,1,0.0
184,3,206.85,256.08,96.25000000000003,40.72000000000003,1,1,0.0
184,7,299.97,239.81,145.32999999999998,83.62,1,1,0.0
185,3,208.3,256.08,93.69999999999999,40.52000000000004,1,1,0.0
185,7,286.96,240.63,145.33000000000004,83.62,1,1,0.0
186,3,208.95,256.08,94.47000000000003,40.31999999999999,1,1,0.0
186,7,276.8,241.85,145.32999999999998,83.60999999999999,1,1,0.0
187,3,207.56,256.08,88.63999999999999,40.120000000000005,1,1,0.0
187,7,265.83,242.25,145.33000000000004,83.62,1,1,0.0
188,3,207.19,256.08,82.70999999999998,39.920000000000016,1,1,0.0
188,7,252.77,242.8,145.33,83.62,1,1,0.0
189,3,207.19,256.08,84.61000000000001,39.920000000000016,1,1,0.0
189,7,239.4,243.71,148.07000000000002,84.48999999999998,1,1,0.0
190,3,208.41,256.48,84.60999999999999,39.93000000000001,1,1,0.0
190,7,228.0,243.71,149.31,85.28999999999999,1,1,0.0
